2001,2008
2002,2065
2002,2071
2002,2079
2002,2109
2002,2191
2003,2079
2003,2085
2003,2090
2003,2113
2004,2045
2004,2092
2004,2114
2004,2129
2004,2183
2005,2025
2005,2027
2005,2052
2005,2077
2005,2104
2005,2180
2006,2146
2006,2162
2006,2170
2006,2180
2006,2192
2007,2021
2007,2085
2007,2107
2007,2163
2008,2035
2008,2062
2008,2168
2008,2200
2009,2010
2009,2092
2009,2097
2009,2143
2009,2166
2010,2036
2010,2178
2011,2005
2011,2006
2011,2018
2011,2030
2012,2087
2012,2094
2012,2108
2012,2141
2012,2163
2012,2191
2013,2012
2013,2096
2013,2132
2013,2139
2014,2030
2014,2113
2014,2124
2015,2038
2015,2090
2016,2001
2016,2016
2016,2046
2016,2133
2016,2154
2016,2170
2017,2036
2017,2057
2017,2082
2017,2165
2017,2193
2018,2031
2018,2037
2018,2082
2019,2018
2019,2131
2019,2137
2019,2158
2019,2180
2020,2142
2021,2130
2021,2157
2021,2184
2022,2019
2022,2090
2022,2124
2022,2155
2022,2162
2023,2016
2023,2017
2023,2118
2023,2143
2024,2026
2024,2032
2024,2034
2024,2045
2024,2143
2025,2009
2025,2073
2025,2123
2025,2157
2026,2030
2026,2037
2026,2147
2027,2069
2027,2095
2027,2187
2028,2027
2028,2063
2028,2118
2028,2200
2029,2012
2029,2046
2029,2056
2029,2061
2029,2115
2029,2136
2029,2187
2030,2052
2030,2076
2030,2163
2031,2012
2031,2017
2031,2020
2031,2159
2031,2166
2032,2031
2032,2047
2032,2069
2032,2072
2032,2073
2033,2015
2033,2043
2033,2134
2034,2011
2034,2075
2034,2117
2034,2137
2034,2159
2034,2198
2035,2012
2035,2020
2035,2036
2035,2058
2035,2096
2035,2105
2036,2080
2036,2125
2036,2151
2036,2185
2037,2012
2037,2014
2037,2023
2037,2044
2037,2135
2038,2008
2038,2074
2038,2090
2038,2111
2038,2114
2038,2142
2038,2153
2038,2164
2038,2195
2039,2005
2039,2065
2039,2128
2039,2173
2039,2192
2040,2033
2040,2047
2040,2109
2040,2148
2040,2174
2040,2180
2041,2143
2042,2030
2042,2085
2042,2106
2042,2133
2042,2139
2043,2016
2043,2136
2044,2090
2044,2108
2045,2020
2045,2107
2045,2131
2046,2052
2046,2093
2046,2184
2047,2006
2047,2038
2047,2061
2047,2069
2047,2070
2047,2138
2048,2007
2048,2019
2048,2071
2048,2171
2049,2153
2049,2191
2050,2025
2050,2127
2050,2174
2050,2175
2050,2177
2051,2053
2052,2115
2052,2185
2053,2013
2053,2015
2053,2088
2053,2110
2054,2073
2054,2118
2054,2149
2055,2104
2055,2133
2055,2194
2056,2025
2056,2051
2056,2081
2056,2110
2056,2151
2057,2039
2057,2050
2057,2081
2057,2115
2058,2073
2058,2115
2058,2128
2058,2146
2058,2199
2059,2002
2059,2025
2059,2027
2059,2033
2060,2007
2060,2106
2060,2159
2061,2130
2061,2158
2062,2132
2063,2006
2063,2010
2063,2035
2063,2043
2063,2103
2063,2143
2064,2078
2064,2080
2064,2146
2064,2148
2064,2162
2065,2016
2065,2048
2065,2124
2065,2153
2065,2185
