2001,1179
2001,147
2001,1189
2001,164
2002,74
2002,1976
2002,823
2003,1748
2004,648
2004,1189
2004,901
2006,1930
2006,1715
2007,1110
2007,246
2008,1547
2009,1860
2009,1401
2009,1715
2009,1899
2009,535
2010,1600
2010,691
2011,908
2012,179
2012,756
2014,1476
2014,464
2014,332
2014,1602
2014,1341
2015,289
2015,1642
2015,1960
2015,1154
2016,437
2016,1400
2017,140
2018,210
2018,25
2018,702
2019,30
2019,70
2020,1498
2021,321
2021,861
2023,1715
2023,1819
2024,849
2025,1131
2025,86
2025,103
2025,361
2026,1746
2026,17
2026,16
2027,328
2027,1137
2031,455
2031,838
2031,1134
2031,1186
2032,103
2033,1078
2033,29
2033,40
2034,1840
2035,698
2036,112
2037,1085
2038,1434
2039,5
2039,946
2040,1264
2040,1902
2041,1616
2042,1192
2042,67
2043,31
2045,1842
2045,622
2045,1211
2045,1354
2045,73
2045,238
2046,216
2047,685
2047,59
2047,1849
2048,1683
2048,1548
2049,1450
2049,1976
2049,1514
2049,1875
2050,983
2051,319
2051,531
2051,1070
2051,397
2052,1131
2053,1409
2054,1865
2054,1709
2055,1266
2055,163
2055,180
2055,225
2056,1822
2057,1401
2057,587
2057,1906
2057,1498
2057,1870
2059,1601
2059,1640
2059,569
2060,1602
2060,1906
2061,1131
2062,1930
2062,883
2062,1400
2063,1166
2063,1996
2063,221
2064,1612
2065,1349
2066,1040
2066,1566
2066,97
2066,1996
2068,546
2068,589
2070,908
2070,736
2072,1902
2073,73
2075,109
2075,1460
2076,1401
2076,1622
2076,1940
2077,1517
2077,1567
2078,1192
2079,1109
2079,993
2080,1143
2080,1641
2080,1396
2081,817
2081,523
2082,702
2083,1863
2084,1372
2084,263
2085,1001
2085,654
2086,1848
2086,1459
2086,233
2086,1640
2086,689
2087,1518
2087,977
2088,1626
2088,861
2089,817
2089,421
2089,1928
2089,818
2090,1441
2090,263
2091,70
2091,531
2093,1264
2093,1573
2093,15
2094,1960
2095,729
2095,1865
2096,216
2096,698
2096,490
2100,1019
2100,5
2101,5
2102,871
2102,1573
2103,1107
2103,435
2104,103
2104,587
2105,1612
2105,1629
2106,1294
2106,233
2107,1441
2107,1746
2107,1771
2109,1166
2109,163
2110,908
2110,905
2110,2
2111,392
2112,464
2112,1693
2112,1137
2112,946
2113,112
2113,1863
2114,1409
2114,1145
2114,1400
2116,246
2116,17
2116,1137
2116,658
2117,1517
2117,1616
2117,702
2118,941
2120,1336
2120,1709
2120,40
2122,229
2123,1283
2124,1841
2125,584
2125,511
2125,1790
2126,1306
2126,1681
2126,980
2126,1166
2126,1498
2127,79
2127,581
2128,1264
2128,391
2129,67
2131,1366
2131,30
2131,1999
2132,1070
2133,1875
2134,1482
2135,1337
2136,189
2137,1601
2137,163
2137,1418
2138,30
2138,147
2140,1881
2141,329
2141,1011
2142,334
2142,1749
2143,1622
2143,70
2143,373
2144,622
2145,1765
2145,1127
2145,1400
2147,1749
2147,490
2148,30
2148,589
2148,1969
2149,1306
2149,393
2150,349
2150,1127
2150,16
2151,1681
2151,1211
2151,1230
2152,1765
2153,1410
2153,1060
2153,1230
2153,253
2154,883
2154,17
2154,401
2154,1771
2154,691
2155,1451
2155,373
2155,578
2155,1109
2155,1917
2156,1372
2156,180
2157,1410
2157,698
2157,668
2158,1627
2159,217
2159,72
2160,980
2161,1131
2161,246
2161,577
2161,1640
2163,472
2163,1137
2164,1899
2164,702
2165,1259
2165,173
2167,1709
2167,901
2168,1107
2168,421
2168,13
2168,15
2169,1116
2169,319
2169,1399
2170,3
2170,698
2171,839
2171,13
2171,129
2171,861
2172,393
2172,1411
2173,1107
2173,1765
2173,13
2173,1418
2174,1401
2175,1264
2175,319
2175,334
2175,1396
2175,901
2176,1019
2177,1930
2177,2
2178,1148
2178,1902
2178,1940
2179,1138
2179,622
2179,1865
2179,217
2179,822
2179,1875
2180,1765
2181,1490
2183,585
2184,685
2185,1039
2185,28
2187,1459
2187,1349
2188,729
2189,1482
2189,1906
2190,321
2191,1213
2191,546
2191,73
2192,1041
2192,1083
2193,1152
2193,179
2193,70
2193,1928
2194,1843
2194,991
2194,1822
2195,584
2195,365
2195,736
2196,1490
2197,839
2197,273
2198,584
2198,1341
2198,329
2199,1214
2199,654
2199,1976
2199,1672
2199,1070
