2001,2098
2001,2116
2001,2119
2002,2185
2003,2035
2003,2078
2003,2199
2004,2055
2004,2199
2005,2043
2005,2157
2006,2025
2006,2054
2006,2072
2007,2183
2008,2139
2009,2032
2009,2187
2010,2145
2010,2157
2011,2036
2011,2044
2011,2114
2012,2091
2012,2104
2013,2050
2015,2046
2016,2015
2016,2022
2016,2124
2016,2129
2016,2168
2017,2174
2018,2076
2018,2155
2018,2169
2018,2178
2019,2068
2019,2109
2019,2135
2019,2160
2019,2171
2019,2195
2020,2015
2020,2022
2020,2045
2020,2111
2021,2084
2021,2089
2021,2124
2021,2135
2021,2178
2021,2189
2022,2027
2022,2154
2023,2020
2023,2104
2023,2158
2024,2183
2025,2012
2025,2032
2025,2055
2025,2117
2025,2158
2026,2111
2026,2142
2027,2049
2027,2123
2027,2145
2028,2010
2028,2045
2028,2103
2029,2004
2029,2045
2029,2101
2029,2112
2029,2181
2030,2006
2030,2034
2030,2093
2030,2134
2030,2147
2031,2043
2031,2139
2032,2017
2032,2056
2032,2062
2032,2065
2032,2069
2033,2049
2033,2108
2034,2036
2034,2155
2034,2165
2035,2004
2035,2008
2035,2041
2035,2062
2035,2165
2036,2037
2036,2098
2036,2187
2037,2061
2037,2136
2038,2007
2038,2105
2038,2125
2039,2042
2039,2122
2039,2134
2039,2186
2040,2126
2041,2075
2041,2115
2041,2141
2041,2193
2042,2169
2043,2020
2043,2055
2043,2168
2043,2190
2044,2050
2044,2051
2044,2072
2044,2108
2044,2123
2045,2183
2045,2192
2046,2016
2046,2062
2046,2089
2046,2164
2047,2013
2047,2108
2048,2088
2048,2174
2049,2104
2050,2018
2050,2102
2050,2137
2050,2192
2051,2070
2051,2088
2051,2109
2051,2133
2052,2174
2053,2033
2053,2061
2053,2106
2053,2181
2054,2193
2055,2034
2056,2176
2057,2029
2057,2064
2057,2074
2057,2079
2057,2145
2058,2005
2059,2032
2059,2087
2060,2018
2060,2037
2060,2038
2060,2050
2060,2054
2061,2065
2061,2069
2061,2186
2061,2193
2062,2042
2062,2099
2062,2134
2062,2198
2063,2187
2064,2022
2064,2198
2065,2069
2065,2097
2065,2111
2065,2134
2065,2141
2065,2170
2066,2020
2066,2141
2066,2177
2066,2198
2067,2116
2067,2142
2067,2168
2068,2023
2068,2109
2068,2188
2069,2029
2069,2039
2069,2053
2069,2147
2070,2020
2070,2107
2071,2088
2071,2139
2071,2150
2072,2022
2072,2035
2072,2073
2072,2118
2072,2120
2073,2040
2073,2042
2073,2046
2073,2050
2073,2175
2073,2178
2073,2198
2074,2012
2074,2129
2074,2165
2075,2013
2076,2188
2077,2016
2077,2033
2077,2130
2077,2131
2078,2049
2079,2015
2079,2046
2079,2066
2079,2093
2079,2176
2080,2003
2080,2021
2081,2061
2081,2152
2081,2175
2082,2026
2082,2058
2082,2098
2083,2064
2083,2134
2083,2156
2085,2080
2085,2083
2086,2149
2087,2040
2088,2021
2088,2122
2090,2031
2090,2156
2091,2101
2091,2148
2091,2174
2091,2180
2092,2017
2092,2068
2094,2105
2094,2171
2095,2077
2095,2080
2096,2139
2097,2120
2097,2140
2097,2149
2098,2034
2098,2093
2099,2078
2099,2127
2099,2189
2100,2005
2100,2044
2100,2102
2100,2188
2101,2029
2102,2123
2102,2135
2103,2087
2103,2180
2104,2017
2104,2128
2104,2157
2104,2198
2105,2057
2105,2111
2105,2126
2105,2153
2106,2006
2106,2021
2106,2133
2107,2063
2107,2090
2107,2136
2107,2153
2108,2002
2108,2054
2108,2099
2108,2104
2108,2183
2109,2017
2109,2066
2109,2097
2109,2107
2110,2097
2110,2118
2110,2143
2111,2047
2112,2032
2112,2033
2112,2036
2112,2112
2113,2012
2113,2130
2114,2147
2115,2015
2115,2032
2115,2038
2116,2039
2116,2080
2116,2083
2117,2009
2117,2040
2118,2122
2118,2188
2119,2021
2119,2073
2119,2097
2119,2104
2119,2106
2119,2119
2119,2161
2120,2094
2120,2147
2122,2116
2122,2126
2122,2143
2123,2149
2123,2188
2124,2083
2124,2093
2124,2113
2124,2167
2124,2173
2124,2200
2125,2199
2126,2003
2126,2035
2126,2039
2126,2075
2127,2029
2127,2120
2127,2130
2127,2200
2128,2023
2128,2031
2129,2080
2129,2086
2129,2115
2130,2061
2130,2078
2131,2056
2131,2086
2131,2093
2131,2132
2131,2137
2132,2039
2132,2065
2132,2070
2132,2140
2133,2191
2134,2122
2135,2134
2135,2175
2136,2021
2136,2022
2136,2060
2136,2112
2137,2185
2138,2013
2138,2135
2139,2060
2139,2080
2139,2144
2140,2057
2140,2147
2140,2179
2141,2087
2141,2136
2141,2151
2141,2157
2142,2021
2142,2075
2142,2078
2142,2096
2142,2131
2143,2060
2143,2113
2144,2035
2144,2196
2145,2041
2146,2011
2146,2044
2146,2071
2147,2007
2147,2148
2147,2172
2147,2175
2147,2187
2148,2088
2148,2100
2148,2179
2149,2087
2149,2106
2150,2120
2150,2126
2150,2148
2151,2018
2151,2033
2151,2053
2152,2058
2152,2149
2152,2177
2153,2001
2153,2017
2153,2039
2153,2150
2155,2130
2155,2198
2156,2057
2156,2104
2157,2019
2157,2039
2157,2056
2157,2098
2157,2111
2157,2126
2157,2150
2157,2178
2158,2138
2159,2007
2159,2063
2161,2005
2161,2100
2161,2103
2161,2104
2161,2114
2161,2180
2162,2098
2162,2188
2163,2045
2163,2064
2163,2175
2164,2021
2164,2156
2164,2197
2165,2119
2165,2170
2166,2043
2166,2049
2167,2141
2168,2046
2169,2171
2170,2015
2170,2082
2170,2136
2170,2175
2170,2178
2170,2180
2170,2197
2171,2186
2172,2028
2172,2050
2172,2064
2172,2200
2173,2031
2173,2052
2173,2147
2173,2161
2174,2092
2174,2118
2175,2024
2175,2093
2175,2144
2176,2041
2176,2068
2176,2076
2176,2152
2176,2181
2177,2062
2177,2078
2177,2095
2177,2169
2178,2030
2178,2198
2179,2058
2179,2074
2179,2091
2179,2173
2180,2113
2180,2124
2180,2127
2181,2012
2181,2102
2182,2082
2182,2089
2183,2046
2184,2012
2184,2100
2185,2090
2185,2145
2185,2170
2185,2200
2186,2034
2186,2175
2186,2190
2187,2020
2187,2023
2187,2046
2188,2119
2189,2091
2189,2196
2190,2004
2190,2097
2190,2131
2190,2149
2190,2166
2191,2092
2191,2093
2191,2150
2191,2192
2192,2013
2192,2119
2192,2134
2193,2067
2193,2142
2193,2196
2194,2039
2194,2101
2194,2107
2195,2032
2195,2097
2195,2113
2195,2148
2196,2062
2197,2052
2197,2164
2198,2008
2198,2016
2198,2195
2199,2051
2199,2079
2199,2145
2200,2025
2200,2121
2200,2123
2200,2168
2200,2180
2200,2187
