2001,2
2001,48
2001,105
2001,178
2001,244
2001,259
2001,659
2001,1144
2001,1180
2001,1457
2001,1589
2001,1680
2001,1806
2001,1947
2002,136
2002,703
2002,846
2002,1569
2002,1719
2003,771
2003,990
2003,1110
2003,1151
2003,1290
2003,1335
2003,1345
2004,9
2004,151
2004,331
2004,543
2004,561
2004,578
2004,696
2004,903
2004,983
2004,995
2004,1254
2004,1442
2004,1718
2005,93
2005,300
2005,315
2005,361
2005,468
2005,1337
2006,219
2006,316
2006,568
2006,683
2006,1248
2006,1669
2006,1921
2007,575
2007,1010
2007,1331
2008,44
2008,1780
2008,1914
2009,188
2009,1181
2009,1557
2009,1618
2009,1718
2009,1760
2010,89
2010,290
2010,369
2010,734
2010,1072
2010,1128
2010,1210
2010,1779
2010,1942
2011,226
2011,727
2011,951
2012,447
2012,655
2012,920
2012,1209
2012,1346
2013,239
2013,484
2013,783
2013,1115
2013,1240
2013,1626
2013,1887
2014,94
2014,219
2014,229
2014,1078
2014,1379
2014,1503
2014,1655
2014,1736
2015,5
2015,207
2015,742
2015,1290
2016,47
2016,54
2016,109
2016,377
2016,599
2016,833
2016,874
2016,891
2016,1086
2016,1509
2016,1786
2017,56
2017,278
2017,421
2017,437
2017,565
2017,652
2017,759
2017,806
2017,827
2017,829
2017,843
2017,1001
2017,1646
2017,1791
2017,1852
2018,203
2018,239
2018,660
2018,1207
2018,1334
2018,1646
2018,1993
2019,137
2019,308
2019,1442
2019,1485
2019,1597
2019,1751
2019,1822
2019,1943
2019,1957
2020,102
2020,579
2020,601
2020,700
2020,763
2020,810
2020,1169
2020,1502
2020,1913
2020,1964
2020,1996
2021,163
2021,201
2021,208
2021,230
2021,726
2021,1281
2021,1926
2021,1978
2022,101
2022,181
2022,488
2022,1011
2022,1079
2022,1188
2022,1819
2022,1880
2023,170
2023,328
2023,451
2023,511
2023,616
2023,735
2023,823
2023,899
2023,1077
2023,1505
2023,1638
2023,1773
2023,1869
2023,1926
2024,176
2024,821
2024,1121
2024,1421
2024,1721
2025,31
2025,216
2025,298
2025,434
2025,440
2025,531
2025,645
2025,934
2025,955
2025,1171
2025,1375
2026,217
2026,245
2026,294
2026,412
2026,425
2026,494
2026,979
2026,988
2026,1019
2026,1039
2026,1067
2026,1199
2026,1230
2026,1417
2026,1490
2026,1665
2027,94
2027,176
2027,713
2027,874
2027,876
2027,1195
2027,1673
2027,1703
2027,1748
2027,1840
2027,1929
2028,216
2028,262
